customer,doc_code,doc_name,section,requirement,audit_question,evidence_compliance,audit_method,requirement_type,process_category,related_4m,priority,source_location,revision,effective_date,evidence_type
GM,GMW 15204,GM GMW 15204 2007 tire steady state force and moment,Clause 1.0 (Scope & Base Specifications),협력사는 GM GMW 15204 규격의 1장 범위 및 정의에 명시된 기본 기술 사양을 모두 만족하고 설계 공차 내에 납품을 완수해야 한다.,양산 중인 부품의 기본 엔지니어링 스펙이 GMW 15204 규격 1장에 정의된 적용 범위 및 성능 한계치를 완벽히 충족하고 설계 성적서로 관리되는가?,"GM 승인 도면 규격 데이터, 내부 마스터 스펙 북.",설계 규격 대조 및 문서 검토,공정관리,System,Method,High,"Clause 1.0, Page 1",GMW 15204,N/A,작업표준서
GM,GMW 15204,GM GMW 15204 2007 tire steady state force and moment,Clause 2.0 (Testing & Quality Controls),품질 관리 항목 및 사양서에 명시된 주요 성능 테스트와 주기적인 시편 신뢰성 평가를 정해진 시험 장비 및 환경 요건 하에서 정밀 수행해야 한다.,부품의 설계 검증 및 생산 적합성을 보증하기 위하여 GMW 15204에 의거한 정기 시험 주기 및 신뢰성 테스트를 실시하고 있는가?,"공인 시험 연구소 성적서, 내부 정기 신뢰성 테스트 시험 보고서.",시험 성적서 정밀 매칭 확인,시험,Test,Machine,High,"Clause 2.0, Page 2",GMW 15204,N/A,성적서
GM,GMW 15206,GM GMW 15206 2007 tire residual aligning torque,Clause 1.0 (Scope & Base Specifications),협력사는 GM GMW 15206 규격의 1장 범위 및 정의에 명시된 기본 기술 사양을 모두 만족하고 설계 공차 내에 납품을 완수해야 한다.,양산 중인 부품의 기본 엔지니어링 스펙이 GMW 15206 규격 1장에 정의된 적용 범위 및 성능 한계치를 완벽히 충족하고 설계 성적서로 관리되는가?,"GM 승인 도면 규격 데이터, 내부 마스터 스펙 북.",설계 규격 대조 및 문서 검토,공정관리,System,Method,High,"Clause 1.0, Page 1",GMW 15206,N/A,작업표준서
GM,GMW 15206,GM GMW 15206 2007 tire residual aligning torque,Clause 2.0 (Testing & Quality Controls),품질 관리 항목 및 사양서에 명시된 주요 성능 테스트와 주기적인 시편 신뢰성 평가를 정해진 시험 장비 및 환경 요건 하에서 정밀 수행해야 한다.,부품의 설계 검증 및 생산 적합성을 보증하기 위하여 GMW 15206에 의거한 정기 시험 주기 및 신뢰성 테스트를 실시하고 있는가?,"공인 시험 연구소 성적서, 내부 정기 신뢰성 테스트 시험 보고서.",시험 성적서 정밀 매칭 확인,시험,Test,Machine,High,"Clause 2.0, Page 2",GMW 15206,N/A,성적서
GM,GMW14235,Noise and Vibration GMW14235 (자동 추출),Section 2.1 (External Standards/Specifications.),1 External Standards/Specifications,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 2.1 (External Standards/Specifications.), Page 1",GMW14235,N/A,작업표준서
GM,GMW14235,Noise and Vibration GMW14235 (자동 추출),Section 3.2 (Equipment. Utilize the similar equipment as),intensity measurements whose requirements are,규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 3.2 (Equipment. Utilize the similar equipment as), Page 1",GMW14235,N/A,성적서
GM,GMW14235,Noise and Vibration GMW14235 (자동 추출),Section 3.3 (Test Vehicle/Test Piece. Two (2) identical),"Therefore, the tested tire shall be marked",규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 3.3 (Test Vehicle/Test Piece. Two (2) identical), Page 1",GMW14235,N/A,성적서
GM,GMW14235,Noise and Vibration GMW14235 (자동 추출),Section 3.5 (Test Required Information. Tire),number of a tested tire shall be provided if the tire,규격서에서 요구하는 부품 시험 및 정밀 측정 방식이 표준화된 절차와 설비 유효 하에 주기적으로 검증 관리되고 있는가?,"공인 시험 성적서 원본, 정기 신뢰성 테스트 시험 대장, 장비 예방 보전 일지.",테스트 장비 실사 및 시험 성적서 대조 검토 (Test Observation & Document Review),시험,Test,Machine,High,"Section 3.5 (Test Required Information. Tire), Page 1",GMW14235,N/A,성적서
GM,GMW14235,Noise and Vibration GMW14235 (자동 추출),Section 4.1.3 (Removal of Stones. Any stones embedded),inside the treads shall be examined and removed,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 4.1.3 (Removal of Stones. Any stones embedded), Page 1",GMW14235,N/A,작업표준서
GM,GMW14239,Noise and Vibration GMW14239 (자동 추출),Clause 1.0 (General Specifications),"and domestic language, the English language shall",규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 1.0 (General Specifications), Page 1",GMW14239,N/A,작업표준서
GM,GMW14239,Noise and Vibration GMW14239 (자동 추출),Section 1.2 (Foreword. Overall interior vehicle noise comes),"noise test, the dyno shell surface profile should be",타이어 소음 원천 평가(Tire Airborne Noise) 및 흡음형 폼 타이어의 접착 내구성에 대한 음향 투과 시험 규정이 만족하고 성적서 이력이 있는가?,"음향 연구실 반무향실 정밀 소음 성적서, 흡음재 폼 이탈 방지 열화 시험 리포트.",소음 정밀 주파수 대역 분석표 검토 및 반무향실 챔버 장비 유효 기간 대조 (Facility & Doc Review),시험,Test,Method,Medium,"Section 1.2 (Foreword. Overall interior vehicle noise comes), Page 1",GMW14239,N/A,성적서
GM,GMW14239,Noise and Vibration GMW14239 (자동 추출),Section 2.1 (External Standards/Specifications.),1 External Standards/Specifications,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 2.1 (External Standards/Specifications.), Page 1",GMW14239,N/A,작업표준서
GM,GMW14239,Noise and Vibration GMW14239 (자동 추출),Section 3.1 (Facilities. Smooth asphalt road per GMW8460),road VTS condition should be used to set the,"실차 제동력(Wet/Dry) 및 핸들링 마찰 시험 표준에 따른 노면 온도, 타이어 휠 림 조립 규격이 규정대로 준수되어 평가가 이루어지고 있는가?","실차 제동력 필드 평가 원본 데이터 시트, 휠 림 허용 공차 치수 정밀 성적서, 외부 공인 평가 기관 성적서.","제동력 평가 조건표(노면 상태, 하중 인덱스) 확인 및 마찰 계수 연동 성적서 대조 (Document & Process Review)",시험,Test,Method,Medium,"Section 3.1 (Facilities. Smooth asphalt road per GMW8460), Page 1",GMW14239,N/A,성적서
GM,GMW14239,Noise and Vibration GMW14239 (자동 추출),Section 3.1 (Facilities. Smooth asphalt road per GMW8460),radiated tire noise specification requirement,타이어 소음 원천 평가(Tire Airborne Noise) 및 흡음형 폼 타이어의 접착 내구성에 대한 음향 투과 시험 규정이 만족하고 성적서 이력이 있는가?,"음향 연구실 반무향실 정밀 소음 성적서, 흡음재 폼 이탈 방지 열화 시험 리포트.",소음 정밀 주파수 대역 분석표 검토 및 반무향실 챔버 장비 유효 기간 대조 (Facility & Doc Review),시험,Test,Method,Medium,"Section 3.1 (Facilities. Smooth asphalt road per GMW8460), Page 1",GMW14239,N/A,성적서
GM,GMW14264,Miscellaneous GMW14264 (자동 추출),Clause 1.0 (General Specifications),Note: Nothing in the specification supersedes ap-,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 1.0 (General Specifications), Page 1",GMW14264,N/A,작업표준서
GM,GMW14264,Miscellaneous GMW14264 (자동 추출),Clause 2.0 (General Specifications),"and domestic language, the English language shall",규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 2.0 (General Specifications), Page 1",GMW14264,N/A,작업표준서
GM,GMW14264,Miscellaneous GMW14264 (자동 추출),Section 2.1 (External Standards/Specifications.),1 External Standards/Specifications,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 2.1 (External Standards/Specifications.), Page 1",GMW14264,N/A,작업표준서
GM,GMW14264,Miscellaneous GMW14264 (자동 추출),Section 4.2.2 (Test Conditions. Deviations from the re-),quirements of the procedure shall have been,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 4.2.2 (Test Conditions. Deviations from the re-), Page 1",GMW14264,N/A,작업표준서
GM,GMW14264,Miscellaneous GMW14264 (자동 추출),Section 4.2.2 (Test Conditions. Deviations from the re-),Such requirements shall be specified,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 4.2.2 (Test Conditions. Deviations from the re-), Page 1",GMW14264,N/A,작업표준서
GM,GMW14469,Noise & Vibration GMW14469 (자동 추출),Clause 1.0 (General Specifications),"and domestic language, the English language shall",규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Clause 1.0 (General Specifications), Page 1",GMW14469,N/A,작업표준서
GM,GMW14469,Noise & Vibration GMW14469 (자동 추출),Section 2.1 (External Standards/Specifications.),1 External Standards/Specifications,규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,High,"Section 2.1 (External Standards/Specifications.), Page 1",GMW14469,N/A,작업표준서
GM,GMW14469,Noise & Vibration GMW14469 (자동 추출),Section 3.3 (Test Vehicle/Test Piece. Vehicle fitted with),"should have undergone ""break-in"" ride (to remove",규격서에 명시된 요구 요건에 대하여 자체 작업표준서(SOP) 및 검사기준서에 올바르게 연동 반영되어 예방 품질 활동을 수행하고 있는가?,"공정 관리계획서(Control Plan), 작업표준서(SOP), 자체 품질 보증 확인 대장.",현장 프로세스 대조 및 관리계획서 반영 정합성 확인 (Process & Document Review),공정관리,System,Method,Medium,"Section 3.3 (Test Vehicle/Test Piece. Vehicle fitted with), Page 1",GMW14469,N/A,작업표준서
